symbol,signal_date,entry_date,entry_price,direction,atr_at_signal,upper_channel,lower_channel,channel_width,trend_filter,breakout_strength,volume,target_price,stop_price,label_horizon_days,label_target_atr,label_stop_atr,label_event,label_event_date,label_event_price,label,days_to_event
GLD,2024-03-05,2024-03-06,198.08,LONG,1.6549999999999991,196.33,183.78,12.550000000000011,188.60549999999998,0.5196374622356409,7462175.0,200.5625,196.425,15,1.5,1.0,target_first,2024-03-08,200.5625,1,3
TLT,2024-03-05,2024-03-06,95.49,LONG,0.9214285714285708,95.23,92.02,3.210000000000008,93.6225,0.2170542635658947,29393526.0,96.87214285714285,94.56857142857143,15,1.5,1.0,stop_first,2024-03-13,94.56857142857143,0,8
GLD,2024-03-06,2024-03-07,199.54,LONG,1.7271428571428575,198.14,183.78,14.359999999999985,189.1185,0.3879239040529454,7784197.0,202.13071428571428,197.81285714285713,15,1.5,1.0,target_first,2024-03-08,202.13071428571428,1,2
TLT,2024-03-06,2024-03-07,96.37,LONG,0.9171428571428574,95.68,92.02,3.660000000000011,93.6695,0.3380062305295819,31644298.0,97.74571428571429,95.45285714285714,15,1.5,1.0,stop_first,2024-03-11,95.45285714285714,0,5
GLD,2024-03-07,2024-03-08,200.89,LONG,1.7057142857142853,199.3,183.78,15.52000000000001,189.6905,0.37520938023449796,5321087.0,203.44857142857143,199.1842857142857,15,1.5,1.0,stop_first,2024-03-12,199.1842857142857,0,5
GLD,2024-03-08,2024-03-11,201.71,LONG,1.8142857142857167,200.11,183.78,16.330000000000013,190.35549999999998,0.83779527559054,9988844.0,204.43142857142857,199.8957142857143,15,1.5,1.0,stop_first,2024-03-12,199.8957142857143,0,2
XLE,2024-03-11,2024-03-12,44.54,LONG,0.6407142857142867,44.18,41.42,2.759999999999998,43.0565,0.561872909698995,21376756.0,45.50107142857143,43.89928571428571,15,1.5,1.0,target_first,2024-03-14,45.50107142857143,1,3
XLE,2024-03-13,2024-03-14,45.36,LONG,0.6278571428571438,44.66,41.42,3.239999999999995,43.3485,0.8282138794084224,30691610.0,46.301785714285714,44.732142857142854,15,1.5,1.0,target_first,2024-03-21,46.301785714285714,1,8
XLE,2024-03-14,2024-03-15,45.61,LONG,0.6128571428571438,45.43,41.43,4.0,43.5485,0.3589743589743566,29504416.0,46.52928571428571,44.997142857142855,15,1.5,1.0,target_first,2024-03-25,46.52928571428571,1,11
SPY,2024-03-20,2024-03-21,523.38,LONG,5.2571428571428545,518.23,493.56,24.670000000000016,511.454,0.4279891304347828,48099539.0,531.2657142857142,518.1228571428571,15,1.5,1.0,stop_first,2024-04-02,518.1228571428571,0,13
SPY,2024-03-21,2024-03-22,522.11,LONG,5.144285714285713,520.62,503.02,17.600000000000023,512.1890000000001,0.3071369064148928,40634350.0,529.8264285714286,516.9657142857143,15,1.5,1.0,stop_first,2024-04-02,516.9657142857143,0,12
XLE,2024-03-25,2024-03-26,46.68,LONG,0.5664285714285714,46.44,42.69,3.75,44.6495,0.3354350567465407,29152772.0,47.52964285714285,46.113571428571426,15,1.5,1.0,stop_first,2024-03-27,46.113571428571426,0,2
GLD,2024-03-28,2024-04-01,208.68,LONG,1.9671428571428566,203.92,189.23,14.689999999999998,200.2645,0.915032679738568,6642862.0,211.6307142857143,206.71285714285716,15,1.5,1.0,stop_first,2024-04-01,206.71285714285716,0,1
XLE,2024-03-28,2024-04-01,47.35,LONG,0.5849999999999993,46.94,42.83,4.109999999999999,45.2145,0.46153846153846745,28698388.0,48.2275,46.765,15,1.5,1.0,target_first,2024-04-02,48.2275,1,2
GLD,2024-04-01,2024-04-02,209.07,LONG,2.114285714285714,206.05,189.44,16.610000000000014,201.011,0.8371621621621537,9050181.0,212.24142857142857,206.9557142857143,15,1.5,1.0,target_first,2024-04-03,212.24142857142857,1,2
XLE,2024-04-01,2024-04-02,47.76,LONG,0.5871428571428565,47.29,42.99,4.299999999999997,45.414,0.45985401459854597,36343990.0,48.64071428571428,47.17285714285714,15,1.5,1.0,target_first,2024-04-04,48.64071428571428,1,3
GLD,2024-04-02,2024-04-03,210.57,LONG,2.1407142857142856,208.73,193.88,14.849999999999994,201.755,1.0090090090090076,10510497.0,213.7810714285714,208.4292857142857,15,1.5,1.0,target_first,2024-04-05,213.7810714285714,1,3
XLE,2024-04-02,2024-04-03,48.4,LONG,0.6078571428571428,47.7,42.99,4.710000000000001,45.67,0.8554641598119795,30430220.0,49.31178571428571,47.792142857142856,15,1.5,1.0,target_first,2024-04-12,49.31178571428571,1,10
GLD,2024-04-03,2024-04-04,212.0,LONG,2.173571428571427,211.03,196.65,14.379999999999995,202.5325,0.7867236279986897,7707159.0,215.26035714285715,209.82642857142858,15,1.5,1.0,target_first,2024-04-05,215.26035714285715,1,2
XLE,2024-04-03,2024-04-04,48.6,LONG,0.5678571428571425,48.27,42.99,5.280000000000001,45.926,0.4930817610062791,23864878.0,49.45178571428571,48.03214285714286,15,1.5,1.0,stop_first,2024-04-12,48.03214285714286,0,9
GLD,2024-04-05,2024-04-08,215.98,LONG,2.4399999999999977,213.45,198.91,14.539999999999992,203.92800000000003,0.6926229508196718,9665556.0,219.64,213.54,15,1.5,1.0,target_first,2024-04-11,219.64,1,4
XLE,2024-04-05,2024-04-08,49.07,LONG,0.581428571428571,48.8,43.59,5.209999999999994,46.429500000000004,0.4127764127764165,25349828.0,49.942142857142855,48.48857142857143,15,1.5,1.0,stop_first,2024-04-09,48.48857142857143,0,2
GLD,2024-04-08,2024-04-09,217.81,LONG,2.551428571428567,215.74,198.93,16.810000000000002,204.6705,0.29003359462485295,6322632.0,221.63714285714286,215.25857142857143,15,1.5,1.0,stop_first,2024-04-10,215.25857142857143,0,2
GLD,2024-04-09,2024-04-10,215.37,LONG,2.6449999999999982,216.81,198.93,17.879999999999995,205.454,0.32514177693761276,8486508.0,219.3375,212.725,15,1.5,1.0,target_first,2024-04-11,219.3375,1,2
GLD,2024-04-11,2024-04-12,221.87,LONG,2.6785714285714266,218.86,198.93,19.930000000000007,207.1755,0.35093333333333276,7778837.0,225.88785714285714,219.1914285714286,15,1.5,1.0,stop_first,2024-04-12,219.1914285714286,0,1
QQQ,2024-05-14,2024-05-15,448.43,LONG,5.6657142857142935,444.31,413.07,31.24000000000001,431.18549999999993,0.2859304084720125,25547029.0,456.92857142857144,442.76428571428573,15,1.5,1.0,target_first,2024-05-23,456.92857142857144,1,9
IWM,2024-05-15,2024-05-16,208.9,LONG,3.0499999999999994,207.74,191.34,16.400000000000006,200.54149999999998,0.5573770491803243,21144122.0,213.475,205.85,15,1.5,1.0,stop_first,2024-05-22,205.85,0,7
QQQ,2024-05-15,2024-05-16,452.71,LONG,5.5835714285714335,446.47,413.07,33.400000000000034,432.53849999999994,1.151592682614804,27354957.0,461.0853571428571,447.12642857142856,15,1.5,1.0,stop_first,2024-05-31,447.12642857142856,0,16
SPY,2024-05-15,2024-05-16,529.87,LONG,4.981428571428572,523.83,493.86,29.970000000000027,510.591,1.1944364783481365,40247931.0,537.3421428571429,524.8885714285715,15,1.5,1.0,stop_first,2024-05-23,524.8885714285715,0,8
TLT,2024-05-15,2024-05-16,92.39,LONG,0.8535714285714298,91.24,87.34,3.8999999999999915,89.50750000000001,1.007531380753136,38365979.0,93.67035714285714,91.53642857142857,15,1.5,1.0,stop_first,2024-05-17,91.53642857142857,0,2
GLD,2024-05-17,2024-05-20,223.79,LONG,2.7357142857142804,222.36,210.71,11.650000000000006,216.16500000000002,0.47519582245430275,7612474.0,227.89357142857142,221.0542857142857,15,1.5,1.0,stop_first,2024-05-22,221.0542857142857,0,3
GLD,2024-05-20,2024-05-21,224.77,LONG,2.6114285714285654,223.86,210.71,13.150000000000006,216.6145,0.26805251641137484,4093457.0,228.68714285714285,222.15857142857143,15,1.5,1.0,stop_first,2024-05-22,222.15857142857143,0,2
TLT,2024-06-04,2024-06-05,92.99,LONG,0.9021428571428548,92.43,88.68,3.75,90.94500000000001,0.2660332541567646,32201440.0,94.34321428571428,92.08785714285715,15,1.5,1.0,stop_first,2024-06-07,92.08785714285715,0,3
QQQ,2024-06-05,2024-06-06,464.22,LONG,5.392857142857151,460.58,437.55,23.029999999999973,451.81149999999997,0.5470198675496659,23273329.0,472.30928571428575,458.82714285714286,15,1.5,1.0,target_first,2024-06-12,472.30928571428575,1,7
SPY,2024-06-05,2024-06-06,534.98,LONG,4.672857142857124,533.07,515.14,17.930000000000064,526.6865,0.3424029348822809,29829983.0,541.9892857142858,530.3071428571429,15,1.5,1.0,target_first,2024-06-12,541.9892857142858,1,7
TLT,2024-06-05,2024-06-06,92.92,LONG,0.8714285714285686,92.8,88.68,4.11999999999999,91.0755,0.6311475409836054,30350039.0,94.22714285714285,92.04857142857144,15,1.5,1.0,stop_first,2024-06-07,92.04857142857144,0,2
QQQ,2024-06-11,2024-06-12,471.99,LONG,5.605714285714295,465.74,441.65,24.090000000000032,456.45950000000005,0.40672782874617186,16201671.0,480.3985714285715,466.38428571428574,15,1.5,1.0,target_first,2024-06-17,480.3985714285715,1,6
QQQ,2024-06-12,2024-06-13,477.72,LONG,5.944285714285725,468.14,442.46,25.680000000000007,457.8705,1.0110550348473892,23310563.0,486.6364285714286,471.7757142857143,15,1.5,1.0,target_first,2024-06-17,486.6364285714286,1,5
SPY,2024-06-12,2024-06-13,543.14,LONG,5.303571428571412,537.01,518.36,18.649999999999977,530.6980000000001,0.820202020202027,37681457.0,551.0953571428571,537.8364285714285,15,1.5,1.0,target_first,2024-07-03,551.0953571428571,1,21
TLT,2024-06-13,2024-06-14,94.42,LONG,1.1378571428571393,93.57,88.68,4.889999999999986,91.55449999999999,0.27244193345888545,24958074.0,96.12678571428572,93.28214285714286,15,1.5,1.0,stop_first,2024-06-17,93.28214285714286,0,4
TLT,2024-06-14,2024-06-17,93.52,LONG,1.1657142857142833,93.99,88.68,5.309999999999988,91.6875,0.5833333333333404,22155354.0,95.26857142857142,92.35428571428571,15,1.5,1.0,stop_first,2024-06-28,92.35428571428571,0,12
QQQ,2024-06-17,2024-06-18,485.0,LONG,5.860000000000014,479.26,443.05,36.20999999999998,462.0870000000001,0.9897610921501703,24063806.0,493.79,479.14,15,1.5,1.0,stop_first,2024-06-21,479.14,0,4
SPY,2024-06-17,2024-06-18,547.16,LONG,5.1299999999999795,544.12,518.36,25.75999999999999,532.9185,0.5808966861598499,30478857.0,554.8549999999999,542.03,15,1.5,1.0,target_first,2024-07-05,554.8549999999999,1,18
QQQ,2024-07-03,2024-07-05,491.9,LONG,5.365000000000009,487.2,451.13,36.06999999999999,476.953,0.715750232991617,12799342.0,499.9475,486.53499999999997,15,1.5,1.0,target_first,2024-07-09,499.9475,1,5
SPY,2024-07-03,2024-07-05,551.77,LONG,4.022142857142861,550.28,524.96,25.319999999999936,542.9559999999999,0.2933759545373979,18162495.0,557.8032142857143,547.7478571428571,15,1.5,1.0,target_first,2024-07-10,557.8032142857143,1,6
GLD,2024-07-05,2024-07-08,219.64,LONG,2.3328571428571427,219.97,211.54,8.430000000000007,215.39899999999997,0.41151255358236716,4218224.0,223.1392857142857,217.30714285714285,15,1.5,1.0,stop_first,2024-07-09,217.30714285714285,0,2
QQQ,2024-07-05,2024-07-08,496.53,LONG,5.4592857142857225,491.17,456.77,34.400000000000034,478.58450000000005,0.9140389899254222,18725891.0,504.71892857142853,491.07071428571425,15,1.5,1.0,stop_first,2024-07-11,491.07071428571425,0,4
SPY,2024-07-05,2024-07-08,555.44,LONG,4.035714285714286,551.83,528.72,23.110000000000014,543.9545,0.6962831858406945,23856688.0,561.4935714285715,551.4042857142857,15,1.5,1.0,target_first,2024-07-10,561.4935714285715,1,3
QQQ,2024-07-10,2024-07-11,503.07,LONG,5.281428571428579,500.0,461.53,38.47000000000003,483.93,0.5604544225047289,17984942.0,510.9921428571429,497.7885714285714,15,1.5,1.0,stop_first,2024-07-11,497.7885714285714,0,1
SPY,2024-07-10,2024-07-11,561.44,LONG,3.8957142857142832,557.18,532.05,25.129999999999995,547.359,1.0627062706270891,23836792.0,567.2835714285715,557.5442857142858,15,1.5,1.0,stop_first,2024-07-11,557.5442857142858,0,1
GLD,2024-07-11,2024-07-12,222.03,LONG,2.491428571428571,221.28,212.12,9.159999999999997,216.43099999999998,0.7907110091743116,5666928.0,225.76714285714286,219.53857142857143,15,1.5,1.0,target_first,2024-07-16,225.76714285714286,1,5
IWM,2024-07-11,2024-07-12,212.92,LONG,2.5828571428571427,207.27,197.4,9.870000000000005,201.8025,1.320243362831857,36502924.0,216.7942857142857,210.33714285714285,15,1.5,1.0,target_first,2024-07-15,216.7942857142857,1,4
IWM,2024-07-12,2024-07-15,214.79,LONG,2.7478571428571428,211.23,197.4,13.829999999999984,202.2735,0.6950870808422135,25554405.0,218.9117857142857,212.04214285714284,15,1.5,1.0,target_first,2024-07-16,218.9117857142857,1,2
IWM,2024-07-15,2024-07-16,219.14,LONG,2.945000000000001,214.94,197.4,17.539999999999992,203.036,0.7640067911714767,30610928.0,223.55749999999998,216.195,15,1.5,1.0,target_first,2024-07-16,223.55749999999998,1,1
GLD,2024-07-16,2024-07-17,228.79,LONG,2.6492857142857127,225.59,212.12,13.469999999999999,218.02149999999997,1.0191426260447523,7780147.0,232.76392857142855,226.14071428571427,15,1.5,1.0,stop_first,2024-07-18,226.14071428571427,0,2
IWM,2024-07-16,2024-07-17,222.36,LONG,3.392857142857145,218.24,197.4,20.840000000000003,204.3295,1.874526315789468,43312349.0,227.44928571428574,218.96714285714287,15,1.5,1.0,stop_first,2024-07-18,218.96714285714287,0,2
XLE,2024-07-17,2024-07-18,46.56,LONG,0.6814285714285708,46.36,43.8,2.5600000000000023,45.346500000000006,0.36687631027253703,23510936.0,47.582142857142856,45.87857142857143,15,1.5,1.0,stop_first,2024-07-22,45.87857142857143,0,5
TLT,2024-07-31,2024-08-01,95.14,LONG,0.9342857142857162,94.4,90.08,4.320000000000007,93.065,0.4388379204892921,36897902.0,96.54142857142857,94.20571428571428,15,1.5,1.0,target_first,2024-08-02,96.54142857142857,1,2
TLT,2024-08-01,2024-08-02,96.99,LONG,0.9700000000000019,94.84,91.08,3.760000000000005,93.2405,0.4845360824742247,59254198.0,98.445,96.02,15,1.5,1.0,target_first,2024-08-05,98.445,1,4
TLT,2024-08-02,2024-08-05,99.67,LONG,1.105714285714288,95.91,91.47,4.439999999999998,93.52650000000001,2.1434108527131777,64781683.0,101.32857142857144,98.56428571428572,15,1.5,1.0,stop_first,2024-08-05,98.56428571428572,0,1
TLT,2024-08-05,2024-08-06,98.15,LONG,1.1550000000000022,98.37,91.47,6.900000000000006,93.82849999999999,0.3722943722943652,72746752.0,99.88250000000001,96.995,15,1.5,1.0,stop_first,2024-08-06,96.995,0,1
GLD,2024-08-16,2024-08-19,230.15,LONG,3.2249999999999943,228.87,217.52,11.349999999999994,223.9755,0.9674418604651194,8593023.0,234.9875,226.925,15,1.5,1.0,timeout,2024-09-09,231.6,0,22
SPY,2024-08-19,2024-08-20,559.15,LONG,10.444285714285725,556.74,510.27,46.47000000000003,539.961,0.27479141020380266,24925287.0,574.8164285714286,548.7057142857143,15,1.5,1.0,stop_first,2024-09-05,548.7057142857143,0,17
TLT,2024-09-05,2024-09-06,99.55,LONG,0.9492857142857157,99.2,94.84,4.359999999999999,97.68199999999999,0.38976674191120064,36227092.0,100.97392857142857,98.60071428571428,15,1.5,1.0,target_first,2024-09-11,100.97392857142857,1,6
GLD,2024-09-12,2024-09-13,238.13,LONG,2.324999999999995,234.01,225.12,8.889999999999986,231.7575,0.9978494623656029,6977003.0,241.61749999999998,235.805,15,1.5,1.0,stop_first,2024-09-18,235.805,0,6
GLD,2024-09-13,2024-09-16,238.73,LONG,2.2742857142857082,236.45,225.12,11.329999999999984,232.346,0.9805276381909653,5158141.0,242.14142857142855,236.4557142857143,15,1.5,1.0,stop_first,2024-09-18,236.4557142857143,0,3
SPY,2024-09-19,2024-09-20,567.84,LONG,8.037142857142848,568.69,539.44,29.25,557.1519999999999,0.28492712406682835,39304624.0,579.8957142857143,559.8028571428572,15,1.5,1.0,timeout,2024-10-10,576.13,0,21
GLD,2024-09-20,2024-09-23,242.97,LONG,2.662857142857137,240.29,228.26,12.030000000000001,234.11150000000004,0.7210300429184625,5250464.0,246.9642857142857,240.30714285714285,15,1.5,1.0,target_first,2024-09-26,246.9642857142857,1,4
GLD,2024-09-24,2024-09-25,246.19,LONG,2.6842857142857093,243.46,228.52,14.939999999999998,235.31000000000003,0.9723257051623166,5549164.0,250.21642857142857,243.50571428571428,15,1.5,1.0,stop_first,2024-09-30,243.50571428571428,0,6
QQQ,2024-09-26,2024-09-27,490.5,LONG,7.3835714285714245,487.79,448.19,39.60000000000002,471.8525000000001,0.22753216600561196,21015102.0,501.5753571428571,483.11642857142857,15,1.5,1.0,stop_first,2024-09-30,483.11642857142857,0,4
XLE,2024-10-02,2024-10-03,45.52,LONG,0.8542857142857123,45.08,41.51,3.5700000000000003,43.6525,0.32775919732441683,34211254.0,46.80142857142857,44.66571428571429,15,1.5,1.0,target_first,2024-10-07,46.80142857142857,1,5
XLE,2024-10-03,2024-10-04,46.55,LONG,0.8885714285714269,45.65,41.51,4.140000000000001,43.783,0.5739549839228284,36054962.0,47.88285714285714,45.66142857142857,15,1.5,1.0,stop_first,2024-10-08,45.66142857142857,0,5
XLE,2024-10-04,2024-10-07,46.76,LONG,0.8778571428571408,46.22,41.51,4.710000000000001,43.962,0.4214808787632283,26475648.0,48.07678571428571,45.88214285714286,15,1.5,1.0,stop_first,2024-10-08,45.88214285714286,0,2
SPY,2024-10-09,2024-10-10,575.77,LONG,4.960000000000012,574.71,539.96,34.75,568.6285,0.48991935483869836,25126078.0,583.21,570.81,15,1.5,1.0,target_first,2024-10-14,583.21,1,5
SPY,2024-10-11,2024-10-14,581.22,LONG,4.921428571428586,577.71,559.45,18.25999999999999,570.359,0.3799709724238024,23430528.0,588.6021428571429,576.2985714285714,15,1.5,1.0,stop_first,2024-10-23,576.2985714285714,0,10
QQQ,2024-10-14,2024-10-15,497.83,LONG,6.0807142857142855,494.47,469.89,24.58000000000004,485.46899999999994,0.4982967226594575,15530726.0,506.9510714285714,491.7492857142857,15,1.5,1.0,stop_first,2024-10-15,491.7492857142857,0,1
SPY,2024-10-14,2024-10-15,584.59,LONG,5.059285714285726,580.33,559.9,20.430000000000064,571.433,0.7886488775942397,21784699.0,592.1789285714286,579.5307142857143,15,1.5,1.0,stop_first,2024-10-15,579.5307142857143,0,1
IWM,2024-10-16,2024-10-17,226.91,LONG,3.3250000000000006,225.5,214.6,10.900000000000006,219.9915,0.37293233082707034,18261643.0,231.8975,223.585,15,1.5,1.0,stop_first,2024-10-21,223.585,0,5
GLD,2024-10-17,2024-10-18,250.01,LONG,2.3300000000000023,248.09,237.39,10.700000000000017,244.808,0.23175965665235687,3846215.0,253.505,247.67999999999998,15,1.5,1.0,target_first,2024-10-22,253.505,1,5
GLD,2024-10-18,2024-10-21,252.75,LONG,2.345714285714288,249.06,240.47,8.590000000000003,245.26099999999997,0.9421437271620001,4925326.0,256.2685714285714,250.40428571428572,15,1.5,1.0,stop_first,2024-10-23,250.40428571428572,0,3
GLD,2024-10-22,2024-10-23,253.02,LONG,2.2835714285714324,253.14,240.63,12.509999999999991,246.081,0.3459493274945345,4159391.0,256.4453571428572,250.73642857142858,15,1.5,1.0,stop_first,2024-10-23,250.73642857142858,0,1
GLD,2024-10-29,2024-10-30,256.73,LONG,2.3028571428571474,253.94,240.63,13.310000000000002,248.0815,0.9336228287841074,6388004.0,260.18428571428575,254.42714285714288,15,1.5,1.0,stop_first,2024-10-31,254.42714285714288,0,2
GLD,2024-10-30,2024-10-31,255.52,LONG,2.2907142857142895,256.29,240.63,15.660000000000025,248.67350000000002,0.5282195198004267,3991616.0,258.9560714285714,253.2292857142857,15,1.5,1.0,stop_first,2024-10-31,253.2292857142857,0,1
IWM,2024-11-06,2024-11-07,236.89,LONG,4.102857142857142,227.17,214.6,12.569999999999993,222.3855,2.4495125348189446,46040180.0,243.0442857142857,232.78714285714284,15,1.5,1.0,stop_first,2024-11-14,232.78714285714284,0,8
QQQ,2024-11-06,2024-11-07,508.4,LONG,7.096428571428565,501.35,483.75,17.600000000000023,493.2665,0.5960744841469503,24613430.0,519.0446428571428,501.3035714285714,15,1.5,1.0,stop_first,2024-11-15,501.3035714285714,0,9
SPY,2024-11-06,2024-11-07,593.08,LONG,6.2564285714285734,586.12,567.89,18.230000000000018,579.6055,0.7863911405411509,40851510.0,602.4646428571428,586.8235714285714,15,1.5,1.0,stop_first,2024-11-15,586.8235714285714,0,9
XLE,2024-11-06,2024-11-07,46.75,LONG,0.7400000000000004,46.57,43.83,2.740000000000002,45.089,0.28378378378378477,35574820.0,47.86,46.01,15,1.5,1.0,target_first,2024-11-18,47.86,1,12
QQQ,2024-11-07,2024-11-08,513.03,LONG,7.412857142857141,506.41,483.75,22.660000000000025,494.314,0.9618423588359912,18566047.0,524.1492857142857,505.6171428571428,15,1.5,1.0,stop_first,2024-11-15,505.6171428571428,0,8
SPY,2024-11-07,2024-11-08,596.17,LONG,6.440000000000006,591.93,567.89,24.039999999999964,580.5795,0.5714285714285808,27243859.0,605.8299999999999,589.7299999999999,15,1.5,1.0,stop_first,2024-11-15,589.7299999999999,0,8
SPY,2024-11-08,2024-11-11,599.82,LONG,6.424285714285718,596.65,567.89,28.75999999999999,581.51,0.23971536579943373,26635149.0,609.4564285714287,593.3957142857143,15,1.5,1.0,stop_first,2024-11-14,593.3957142857143,0,4
IWM,2024-11-11,2024-11-12,239.96,LONG,4.287142857142856,238.49,217.37,21.120000000000005,225.1455,0.7487504165278196,18499179.0,246.3907142857143,235.67285714285714,15,1.5,1.0,stop_first,2024-11-13,235.67285714285714,0,2
XLE,2024-11-21,2024-11-22,48.49,LONG,0.7328571428571432,48.21,43.83,4.380000000000003,46.218,0.47758284600390033,22872534.0,49.589285714285715,47.75714285714286,15,1.5,1.0,stop_first,2024-11-25,47.75714285714286,0,4
SPY,2024-11-29,2024-12-02,602.97,LONG,5.182857142857131,601.33,567.89,33.440000000000055,591.6015,0.23539140022049104,16404818.0,610.7442857142858,597.787142857143,15,1.5,1.0,stop_first,2024-12-18,597.787142857143,0,17
TLT,2024-11-29,2024-12-02,93.28,LONG,1.143571428571427,93.38,89.42,3.9599999999999937,91.34549999999999,0.5159275452842012,22814991.0,94.99535714285715,92.13642857142858,15,1.5,1.0,stop_first,2024-12-11,92.13642857142858,0,10
QQQ,2024-12-04,2024-12-05,523.31,LONG,6.562142857142845,517.15,487.52,29.629999999999995,509.06499999999994,0.931098291063463,15812856.0,533.1532142857142,516.7478571428571,15,1.5,1.0,target_first,2024-12-13,533.1532142857142,1,9
SPY,2024-12-04,2024-12-05,607.64,LONG,4.847857142857135,604.32,570.52,33.80000000000007,596.484,0.6889641962575354,21844890.0,614.9117857142857,602.7921428571428,15,1.5,1.0,stop_first,2024-12-10,602.7921428571428,0,6
QQQ,2024-12-06,2024-12-09,525.55,LONG,5.727142857142853,524.04,494.49,29.549999999999955,510.52349999999996,0.42604140683463193,13894732.0,534.1407142857142,519.8228571428571,15,1.5,1.0,stop_first,2024-12-10,519.8228571428571,0,2
QQQ,2024-12-11,2024-12-12,527.68,LONG,5.87785714285714,526.72,494.49,32.23000000000002,512.124,0.5444160894397748,19361377.0,536.4967857142857,521.8021428571428,15,1.5,1.0,target_first,2024-12-16,536.4967857142857,1,5
QQQ,2024-12-16,2024-12-17,536.36,LONG,5.7949999999999955,533.17,494.49,38.67999999999995,516.0085,0.8628127696289912,17959509.0,545.0525,530.565,15,1.5,1.0,stop_first,2024-12-18,530.565,0,2
XLE,2025-01-14,2025-01-15,45.89,LONG,0.720714285714286,45.39,41.38,4.009999999999998,43.24,0.30525272547076143,23916084.0,46.97107142857143,45.169285714285714,15,1.5,1.0,target_first,2025-01-17,46.97107142857143,1,3
XLE,2025-01-15,2025-01-16,46.13,LONG,0.7264285714285715,45.65,41.38,4.269999999999996,43.324,0.8810226155358906,26422640.0,47.21964285714286,45.40357142857143,15,1.5,1.0,stop_first,2025-01-27,45.40357142857143,0,12
GLD,2025-01-16,2025-01-17,249.7,LONG,2.2664285714285666,249.04,238.73,10.310000000000002,243.87550000000002,0.688307595335647,6159004.0,253.09964285714284,247.4335714285714,15,1.5,1.0,target_first,2025-01-21,253.09964285714284,1,5
XLE,2025-01-16,2025-01-17,46.54,LONG,0.7264285714285721,46.41,41.38,5.029999999999994,43.4735,0.2890855457227148,19947348.0,47.629642857142855,45.81357142857143,15,1.5,1.0,stop_first,2025-01-23,45.81357142857143,0,7
XLE,2025-01-17,2025-01-21,46.86,LONG,0.7514285714285721,46.67,41.38,5.289999999999999,43.657,0.41254752851710347,18866626.0,47.98714285714286,46.10857142857143,15,1.5,1.0,stop_first,2025-01-22,46.10857142857143,0,2
GLD,2025-01-21,2025-01-22,254.29,LONG,2.3814285714285677,251.39,238.73,12.659999999999997,244.8355,0.7306538692261597,5040223.0,257.8621428571428,251.90857142857143,15,1.5,1.0,target_first,2025-01-30,257.8621428571428,1,9
GLD,2025-01-22,2025-01-23,253.19,LONG,2.3621428571428544,253.36,238.73,14.630000000000024,245.577,0.4529785303900793,3094890.0,256.73321428571427,250.82785714285714,15,1.5,1.0,target_first,2025-01-24,256.73321428571427,1,2
SPY,2025-01-22,2025-01-23,605.8,LONG,7.574285714285728,603.05,575.35,27.699999999999932,592.171,0.4475669558657234,22574184.0,617.1614285714286,598.2257142857143,15,1.5,1.0,stop_first,2025-01-27,598.2257142857143,0,5
SPY,2025-01-23,2025-01-24,609.81,LONG,7.43214285714287,607.82,575.35,32.47000000000003,593.101,0.25968284478615333,21946613.0,620.9582142857142,602.3778571428571,15,1.5,1.0,stop_first,2025-01-27,602.3778571428571,0,4
GLD,2025-01-24,2025-01-27,253.86,LONG,2.321428571428567,254.68,239.58,15.099999999999994,246.91000000000003,0.41784615384615414,4731461.0,257.34214285714285,251.53857142857146,15,1.5,1.0,target_first,2025-01-30,257.34214285714285,1,4
GLD,2025-01-30,2025-01-31,259.08,LONG,2.5814285714285723,257.07,239.58,17.48999999999998,249.60399999999998,0.37963475373548006,6818039.0,262.95214285714286,256.49857142857144,15,1.5,1.0,target_first,2025-02-05,262.95214285714286,1,6
GLD,2025-02-04,2025-02-05,264.45,LONG,2.567142857142861,261.39,242.05,19.339999999999975,252.10200000000003,0.43238731218698295,4990535.0,268.30071428571426,261.8828571428571,15,1.5,1.0,stop_first,2025-02-06,261.8828571428571,0,2
GLD,2025-02-05,2025-02-06,263.66,LONG,2.681428571428575,262.54,242.05,20.49000000000001,253.14899999999997,0.5929675013319025,6950458.0,267.6821428571429,260.97857142857146,15,1.5,1.0,target_first,2025-02-10,267.6821428571429,1,5
TLT,2025-02-05,2025-02-06,89.86,LONG,0.9757142857142865,89.1,84.89,4.209999999999994,87.284,0.8096632503660379,34569793.0,91.32357142857143,88.88428571428571,15,1.5,1.0,stop_first,2025-02-10,88.88428571428571,0,5
GLD,2025-02-10,2025-02-11,267.7,LONG,2.8407142857142946,266.35,245.15,21.200000000000017,256.0025,0.7110887603721312,6690975.0,271.9610714285714,264.8592857142857,15,1.5,1.0,target_first,2025-02-24,271.9610714285714,1,14
GLD,2025-02-13,2025-02-14,270.07,LONG,2.85500000000001,268.66,247.01,21.650000000000034,259.18850000000003,0.5779334500875557,4325583.0,274.3525,267.215,15,1.5,1.0,stop_first,2025-02-14,267.215,0,1
QQQ,2025-02-13,2025-02-14,536.08,LONG,8.565714285714279,533.82,510.15,23.670000000000073,524.949,0.2428285523682372,17237552.0,548.9285714285714,527.5142857142857,15,1.5,1.0,stop_first,2025-02-21,527.5142857142857,0,8
