date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2025-07-16,557.29,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-17,561.8,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-18,561.26,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-21,564.17,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-22,561.25,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-23,563.81,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-24,565.01,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-25,566.37,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-28,568.14,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-29,567.26,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-30,568.02,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-07-31,565.01,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-01,553.88,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-04,564.1,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-05,560.27,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-06,567.32,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-07,569.24,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-08,574.55,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-11,572.85,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-12,580.05,0.0,0.0,101721.18478550002,0.0,0.0,101721.18478550002,0.0,102148.433017,-0.004182621493849736,0
2025-08-13,580.34,-45325.732452,77.7,56395.45233350002,77.7,45092.418000000005,101487.87033350003,-0.002293666284874485,102148.433017,-0.006466694240821469,1
2025-08-14,579.89,0.0,0.0,56395.45233350002,77.7,45057.453,101452.90533350002,-0.00034452393064421383,102148.433017,-0.006808990240547597,1
2025-08-15,577.34,0.0,0.0,56395.45233350002,77.7,44859.31800000001,101254.77033350003,-0.0019529751203150036,102148.433017,-0.008748667572328284,1
2025-08-18,577.11,44796.605553,-77.7,101192.05788650003,0.0,0.0,101192.05788650003,-0.0006193530121439972,102148.433017,-0.009362602070859039,0
2025-08-19,569.28,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-20,565.9,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-21,563.28,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-22,571.97,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-25,570.32,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-26,572.61,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-27,573.49,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
