date,open,high,low,close,volume,symbol
2024-02-12,501.17,503.5,500.24,500.98,37243193,SPY
2024-02-13,494.51,495.85,490.71,494.08,76194066,SPY
2024-02-14,496.79,499.07,494.4,498.57,50797012,SPY
2024-02-15,499.3,502.2,498.79,502.01,44618155,SPY
2024-02-16,501.71,502.87,498.75,499.51,47052816,SPY
2024-02-20,497.72,498.41,494.45,496.76,52546904,SPY
2024-02-21,495.42,497.37,493.56,497.21,39128665,SPY
2024-02-22,504.0,508.49,503.02,507.5,57200049,SPY
2024-02-23,509.25,510.13,507.1,507.85,42494308,SPY
2024-02-26,508.3,508.75,505.86,505.99,35105439,SPY
2024-02-27,506.69,507.16,504.75,506.93,32671568,SPY
2024-02-28,505.33,506.86,504.96,506.26,36139305,SPY
2024-02-29,508.07,509.74,505.35,508.08,51996833,SPY
2024-03-01,508.98,513.29,508.56,512.85,47559104,SPY
2024-03-04,512.04,514.2,512.0,512.3,35154342,SPY
2024-03-05,510.24,510.7,504.91,507.18,52160140,SPY
2024-03-06,510.55,512.07,508.42,509.75,50182109,SPY
2024-03-07,513.11,515.89,512.18,514.81,42087293,SPY
2024-03-08,515.46,518.23,511.13,511.72,61982742,SPY
2024-03-11,510.48,511.88,508.5,511.28,41169884,SPY
2024-03-12,513.45,517.38,510.86,516.78,50599533,SPY
2024-03-13,517.11,517.29,514.49,515.97,37006170,SPY
2024-03-14,516.97,517.13,511.82,514.95,67831791,SPY
2024-03-15,510.22,511.7,508.36,509.83,56605532,SPY
2024-03-18,513.98,515.48,512.44,512.86,50451925,SPY
2024-03-19,512.15,516.0,511.12,515.71,41071940,SPY
2024-03-20,515.78,520.62,515.08,520.48,48099539,SPY
2024-03-21,523.38,524.11,521.91,522.2,40634350,SPY
2024-03-22,522.11,522.61,520.97,521.21,40828466,SPY
2024-03-25,519.79,520.95,519.61,519.77,31749127,SPY
2024-03-26,521.23,521.58,518.4,518.81,36708647,SPY
2024-03-27,521.71,523.2,519.48,523.17,46616204,SPY
2024-03-28,523.21,524.61,522.78,523.07,45465086,SPY
2024-04-01,523.83,524.38,520.97,522.16,33089346,SPY
2024-04-02,518.25,518.98,516.48,518.84,48124424,SPY
2024-04-03,517.72,520.95,517.66,519.41,41425774,SPY
2024-04-04,523.52,523.87,512.75,513.07,69514493,SPY
2024-04-05,514.43,520.44,514.01,518.43,54447955,SPY
2024-04-08,519.18,520.18,517.89,518.72,34014046,SPY
2024-04-09,520.5,520.75,514.35,519.32,44374657,SPY
2024-04-10,513.48,516.16,512.09,514.12,58802545,SPY
2024-04-11,515.68,519.48,512.08,518.0,49910945,SPY
2024-04-12,514.38,515.82,509.08,510.85,65705357,SPY
2024-04-15,515.13,515.3,503.58,504.45,66582860,SPY
2024-04-16,504.94,506.5,502.21,503.53,56202893,SPY
2024-04-17,506.05,506.22,499.12,500.55,56304000,SPY
2024-04-18,501.98,504.13,498.56,499.52,50394477,SPY
2024-04-19,499.44,500.46,493.86,495.16,64121112,SPY
2024-04-22,497.84,502.38,495.43,499.72,49739525,SPY
2024-04-23,501.79,506.09,501.22,505.65,44170115,SPY
2024-04-24,506.56,507.37,503.13,505.41,38237195,SPY
2024-04-25,499.19,504.27,497.49,503.49,47342208,SPY
2024-04-26,506.35,509.88,505.7,508.26,39324749,SPY
2024-04-29,510.08,510.75,507.25,510.06,32006704,SPY
2024-04-30,508.56,509.56,501.98,501.98,48318131,SPY
2024-05-01,501.38,508.19,499.86,500.35,59627123,SPY
2024-05-02,504.15,505.89,499.55,505.03,46714423,SPY
2024-05-03,511.16,512.55,508.56,511.29,49525350,SPY
2024-05-06,513.75,516.61,513.3,516.57,31971447,SPY
2024-05-07,517.55,518.57,516.45,517.14,35884641,SPY
2024-05-08,515.25,517.74,515.14,517.19,28405104,SPY
2024-05-09,517.38,520.21,516.7,520.17,31989097,SPY
2024-05-10,521.81,522.64,519.59,520.84,33998102,SPY
2024-05-13,522.56,522.67,519.74,520.91,25940155,SPY
2024-05-14,521.1,523.83,520.56,523.3,34867860,SPY
2024-05-15,525.83,530.08,525.18,529.78,40247931,SPY
2024-05-16,529.87,531.53,528.54,528.69,34390327,SPY
2024-05-17,528.82,529.52,527.32,529.45,31297430,SPY
2024-05-20,529.57,531.57,529.17,530.06,23167404,SPY
2024-05-21,529.28,531.52,529.07,531.36,20117858,SPY
2024-05-22,530.66,531.38,527.6,529.83,28076503,SPY
2024-05-23,532.97,533.07,524.72,525.96,37168571,SPY
2024-05-24,527.85,530.27,526.88,529.44,24983257,SPY
2024-05-28,530.26,530.51,527.11,529.81,23053467,SPY
2024-05-29,525.68,527.31,525.37,526.1,27344650,SPY
2024-05-30,524.52,525.2,521.33,522.61,27648505,SPY
2024-05-31,523.58,527.49,518.36,527.37,51132659,SPY
2024-06-03,529.02,529.31,522.6,527.8,30672499,SPY
2024-06-04,526.46,529.15,524.96,528.39,25050991,SPY
2024-06-05,530.77,534.69,528.72,534.67,29829983,SPY
2024-06-06,534.98,535.42,532.68,534.66,21254659,SPY
2024-06-07,533.66,536.89,532.53,534.01,24917746,SPY
2024-06-10,533.18,535.99,532.57,535.66,24594086,SPY
2024-06-11,534.1,537.01,532.05,536.95,24257009,SPY
2024-06-12,541.64,544.12,540.3,541.36,37681457,SPY
2024-06-13,543.14,543.33,539.59,542.45,25297472,SPY
2024-06-14,540.88,542.81,539.85,542.78,24193670,SPY
2024-06-17,542.08,548.53,541.6,547.1,30478857,SPY
2024-06-18,547.16,548.62,546.73,548.49,21525893,SPY
2024-06-20,549.44,550.12,545.18,547.0,35010858,SPY
2024-06-21,544.47,545.65,543.02,544.51,28621127,SPY
2024-06-24,544.33,546.95,542.63,542.74,26998622,SPY
2024-06-25,543.99,545.2,542.44,544.83,21149741,SPY
2024-06-26,543.69,546.24,543.03,545.51,20757384,SPY
2024-06-27,545.37,546.96,544.61,546.37,20748784,SPY
2024-06-28,547.19,550.28,542.95,544.22,42224052,SPY
2024-07-01,545.63,545.88,542.52,545.34,25073858,SPY
2024-07-02,543.7,549.01,543.65,549.01,22525791,SPY
2024-07-03,548.68,551.83,548.65,551.46,18162495,SPY
2024-07-05,551.77,555.05,551.12,554.64,23856688,SPY
2024-07-08,555.44,556.26,554.19,555.28,19402744,SPY
2024-07-09,556.26,557.18,555.52,555.82,18752227,SPY
2024-07-10,557.07,561.67,556.77,561.32,23836792,SPY
2024-07-11,561.44,562.33,555.83,556.48,32884773,SPY
2024-07-12,557.63,563.67,557.17,559.99,33820813,SPY
2024-07-15,562.05,564.84,559.63,561.53,26792686,SPY
2024-07-16,562.87,565.16,562.1,564.86,23226875,SPY
